ORIGIN,AIRLINE,Year,flights,delayed,avg_delay,connections,pct_delayed,AIRPORT,ORIGIN_CITY,STATE,LATITUDE,LONGITUDE
LGB,Delta Air Lines Inc.,2022,14,2,47.0,['SLC'],14.285714285714285,Long Beach (Daugherty),Long Beach,CA,33.81772222,-118.1516111
LGB,Hawaiian Airlines Inc.,2022,84,9,42.44444444444444,"['OGG', 'HNL']",10.714285714285714,Long Beach (Daugherty),Long Beach,CA,33.81772222,-118.1516111
LGB,Mesa Airlines Inc.,2022,62,12,65.58333333333333,"['PHX', 'DFW']",19.35483870967742,Long Beach (Daugherty),Long Beach,CA,33.81772222,-118.1516111
LGB,SkyWest Airlines Inc.,2022,158,12,180.5,"['SLC', 'PHX']",7.59493670886076,Long Beach (Daugherty),Long Beach,CA,33.81772222,-118.1516111
LGB,Southwest Airlines Co.,2022,1332,301,47.12624584717608,"['OAK', 'BNA', 'RNO', 'LAS', 'DEN', 'STL', 'SJC', 'AUS', 'MDW', 'HNL', 'HOU', 'OGG', 'PHX', 'SMF', 'DAL']",22.597597597597595,Long Beach (Daugherty),Long Beach,CA,33.81772222,-118.1516111
LIH,Alaska Airlines Inc.,2022,143,26,71.11538461538461,"['SAN', 'PDX', 'SJC', 'LAX', 'SEA']",18.181818181818183,Lihue,Lihue,HI,21.97598306,-159.3389581
LIH,American Airlines Inc.,2022,85,11,176.8181818181818,"['LAX', 'PHX']",12.941176470588237,Lihue,Lihue,HI,21.97598306,-159.3389581
LIH,Delta Air Lines Inc.,2022,67,4,70.75,"['LAX', 'SEA']",5.970149253731343,Lihue,Lihue,HI,21.97598306,-159.3389581
LIH,Hawaiian Airlines Inc.,2022,752,171,43.22222222222222,"['OAK', 'HNL', 'LAX', 'KOA', 'OGG']",22.73936170212766,Lihue,Lihue,HI,21.97598306,-159.3389581
LIH,Southwest Airlines Co.,2022,359,62,53.16129032258065,"['OAK', 'SAN', 'LAS', 'SJC', 'HNL', 'LAX', 'OGG', 'PHX']",17.270194986072422,Lihue,Lihue,HI,21.97598306,-159.3389581
LIH,United Air Lines Inc.,2022,157,18,57.111111111111114,"['LAX', 'SFO', 'DEN']",11.464968152866243,Lihue,Lihue,HI,21.97598306,-159.3389581
LIT,Allegiant Air,2022,24,8,183.625,"['LAX', 'PIE', 'SFB', 'VPS']",33.33333333333333,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,American Airlines Inc.,2022,71,13,68.76923076923077,"['CLT', 'DFW']",18.30985915492958,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Delta Air Lines Inc.,2022,177,10,47.6,['ATL'],5.649717514124294,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Envoy Air,2022,318,58,81.98275862068965,"['MIA', 'DFW', 'CLT', 'DCA', 'ORD']",18.238993710691823,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Frontier Airlines Inc.,2022,35,5,44.0,"['MCO', 'LAS', 'DEN']",14.285714285714285,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Mesa Airlines Inc.,2022,30,5,72.8,"['IAH', 'DFW']",16.666666666666664,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,PSA Airlines Inc.,2022,81,14,40.07142857142857,"['CLT', 'DFW']",17.28395061728395,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Republic Airline,2022,8,3,45.333333333333336,['LGA'],37.5,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,SkyWest Airlines Inc.,2022,148,35,98.48571428571428,"['IAH', 'DEN', 'DFW', 'ORD']",23.64864864864865,Adams,Little Rock,AR,34.72939611,-92.22424556
LIT,Southwest Airlines Co.,2022,222,44,59.11363636363637,"['LAS', 'DEN', 'STL', 'ATL', 'DAL', 'PHX']",19.81981981981982,Adams,Little Rock,AR,34.72939611,-92.22424556
LNK,SkyWest Airlines Inc.,2022,20,2,309.5,"['MSP', 'ORD']",10.0,Lincoln Municipal,Lincoln,NE,40.85097222,-96.75925
LRD,Allegiant Air,2022,13,5,47.0,['LAS'],38.46153846153847,Laredo International,Laredo,TX,27.54373861,-99.46154361
LRD,Envoy Air,2022,61,10,171.2,['DFW'],16.39344262295082,Laredo International,Laredo,TX,27.54373861,-99.46154361
LRD,SkyWest Airlines Inc.,2022,86,14,69.85714285714286,['DFW'],16.27906976744186,Laredo International,Laredo,TX,27.54373861,-99.46154361
LSE,Endeavor Air Inc.,2022,6,0,,['MSP'],0.0,La Crosse Municipal,La Crosse,WI,43.87937972,-91.25653778
LSE,Envoy Air,2022,91,16,59.5625,['ORD'],17.582417582417584,La Crosse Municipal,La Crosse,WI,43.87937972,-91.25653778
LSE,SkyWest Airlines Inc.,2022,61,8,41.0,"['MSP', 'DTW']",13.114754098360656,La Crosse Municipal,La Crosse,WI,43.87937972,-91.25653778
LWB,SkyWest Airlines Inc.,2022,43,7,293.0,"['SHD', 'ORD']",16.27906976744186,Greenbrier Valley,Lewisburg,WV,37.85830556,-80.39947222
LWS,SkyWest Airlines Inc.,2022,110,10,52.0,"['SLC', 'DEN']",9.090909090909092,Lewiston-Nez Perce County,Lewiston,ID,46.37449806,-117.0153944
LYH,PSA Airlines Inc.,2022,25,5,88.0,['CLT'],20.0,Lynchburg Municipal-Preston Glenn,Lynchburg,VA,37.32668528,-79.20043056
MAF,American Airlines Inc.,2022,8,5,68.8,['DFW'],62.5,Midland International,Midland,TX,31.94252778,-102.2019139
MAF,Envoy Air,2022,39,5,52.0,['DFW'],12.82051282051282,Midland International,Midland,TX,31.94252778,-102.2019139
MAF,Mesa Airlines Inc.,2022,241,44,111.13636363636364,"['IAH', 'PHX', 'DFW']",18.25726141078838,Midland International,Midland,TX,31.94252778,-102.2019139
MAF,SkyWest Airlines Inc.,2022,179,26,194.0,"['DEN', 'IAH', 'PHX', 'DFW']",14.52513966480447,Midland International,Midland,TX,31.94252778,-102.2019139
MAF,Southwest Airlines Co.,2022,361,58,57.327586206896555,"['LAS', 'DEN', 'AUS', 'HOU', 'DAL']",16.06648199445983,Midland International,Midland,TX,31.94252778,-102.2019139
MAF,United Air Lines Inc.,2022,51,4,72.25,['IAH'],7.8431372549019605,Midland International,Midland,TX,31.94252778,-102.2019139
MBS,Endeavor Air Inc.,2022,85,7,92.42857142857143,['DTW'],8.235294117647058,Mbs International,Saginaw,MI,43.53291472,-84.07964722
MBS,SkyWest Airlines Inc.,2022,36,5,53.2,"['DTW', 'ORD']",13.88888888888889,Mbs International,Saginaw,MI,43.53291472,-84.07964722
MCI,Alaska Airlines Inc.,2022,61,4,67.75,['SEA'],6.557377049180328,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Allegiant Air,2022,17,5,31.8,"['PIE', 'SFB', 'PGD', 'VPS']",29.411764705882355,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,American Airlines Inc.,2022,554,82,127.07317073170732,"['MIA', 'PHL', 'PHX', 'DFW', 'CLT', 'DCA', 'ORD']",14.801444043321299,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Delta Air Lines Inc.,2022,544,50,127.8,"['LGA', 'MSP', 'BOS', 'DTW', 'LAX', 'ATL', 'SLC', 'SEA']",9.191176470588236,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Endeavor Air Inc.,2022,57,8,66.25,"['LGA', 'MSY', 'JFK']",14.035087719298245,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Envoy Air,2022,166,32,65.125,"['MIA', 'AUS', 'DFW', 'DCA', 'ORD']",19.27710843373494,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Frontier Airlines Inc.,2022,32,12,85.0,"['PHL', 'LAS', 'MCO', 'DEN']",37.5,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Horizon Air,2022,2,1,56.0,['PDX'],50.0,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,JetBlue Airways,2022,56,17,82.3529411764706,"['BOS', 'JFK']",30.357142857142854,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Mesa Airlines Inc.,2022,125,22,69.45454545454545,"['PHX', 'DFW', 'IAD', 'IAH', 'ORD']",17.599999999999998,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,PSA Airlines Inc.,2022,57,16,179.875,"['PHL', 'CLT', 'DCA']",28.07017543859649,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Republic Airline,2022,349,58,77.96551724137932,"['LGA', 'BOS', 'AUS', 'PHL', 'EWR', 'IAD', 'DCA', 'ORD']",16.6189111747851,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,SkyWest Airlines Inc.,2022,183,27,52.629629629629626,"['MSP', 'PDX', 'SFO', 'DEN', 'PHX', 'SEA', 'IAH', 'ORD']",14.754098360655737,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Southwest Airlines Co.,2022,1869,362,51.193370165745854,"['TPA', 'LAS', 'DEN', 'STL', 'SEA', 'SAN', 'BWI', 'AUS', 'HOU', 'FLL', 'DCA', 'MYR', 'SRQ', 'LGA', 'OAK', 'BNA', 'RSW', 'MDW', 'LAX', 'DAL', 'SAT', 'ECP', 'PDX', 'VPS', 'RDU', 'PNS', 'ATL', 'MCO', 'PHX', 'MSY']",19.368646334938468,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,Spirit Air Lines,2022,148,33,52.515151515151516,"['TPA', 'LAS', 'RSW', 'LAX', 'MCO', 'PHX', 'FLL']",22.2972972972973,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCI,United Air Lines Inc.,2022,256,45,91.35555555555555,"['SFO', 'DEN', 'EWR', 'IAH', 'ORD']",17.578125,Kansas City International,Kansas City,MO,39.29760528,-94.71390556
MCO,Alaska Airlines Inc.,2022,251,72,56.333333333333336,"['SFO', 'SEA', 'SAN', 'PDX']",28.68525896414343,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,American Airlines Inc.,2022,1797,393,73.470737913486,"['MIA', 'AUS', 'LAX', 'PHL', 'PHX', 'DFW', 'CLT', 'DCA', 'ORD']",21.869782971619365,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Delta Air Lines Inc.,2022,1967,385,67.03896103896103,"['LGA', 'MSP', 'BOS', 'DTW', 'MIA', 'RDU', 'LAX', 'ATL', 'CVG', 'SLC', 'SEA', 'JFK']",19.572953736654807,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Frontier Airlines Inc.,2022,1868,713,66.3492286115007,"['CMH', 'MSP', 'ISP', 'DTW', 'LAS', 'DEN', 'STL', 'ONT', 'CID', 'PVD', 'FAR', 'ELP', 'ROC', 'GRB', 'CLT', 'DSM', 'BMI', 'SWF', 'ORD', 'BTV', 'MEM', 'SAN', 'MIA', 'BWI', 'SDF', 'MDT', 'CLE', 'HRL', 'MKE', 'ILG', 'HOU', 'CVG', 'DFW', 'FLL', 'IAD', 'BUF', 'IAH', 'LGA', 'BNA', 'STT', 'RSW', 'HSV', 'MCI', 'BDL', 'MDW', 'BQN', 'PWM', 'SAT', 'OMA', 'IND', 'PIT', 'TTN', 'BOS', 'TYS', 'GRR', 'COS', 'SYR', 'ORF', 'LIT', 'RDU', 'PNS', 'MSN', 'ATL', 'PHL', 'ALB', 'PHX', 'EWR', 'FSD', 'XNA', 'MSY', 'SJU']",38.16916488222698,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Hawaiian Airlines Inc.,2022,14,4,43.75,['HNL'],28.57142857142857,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,JetBlue Airways,2022,1711,647,74.61051004636785,"['LGA', 'DCA', 'BOS', 'SLC', 'RIC', 'SYR', 'JFK', 'BDL', 'BUF', 'BQN', 'LAX', 'ALB', 'PVD', 'EWR', 'HPN', 'PSE', 'SJU']",37.81414377556984,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Republic Airline,2022,1,0,,['IND'],0.0,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Southwest Airlines Co.,2022,3753,963,55.11214953271028,"['CMH', 'ISP', 'DTW', 'LAS', 'DEN', 'STL', 'BHM', 'PVD', 'ROC', 'ORD', 'MEM', 'BWI', 'JAN', 'SDF', 'AUS', 'CLE', 'MKE', 'MHT', 'HOU', 'CVG', 'FLL', 'BUF', 'IAH', 'DCA', 'LGA', 'BNA', 'RSW', 'MCI', 'BDL', 'MDW', 'DAL', 'SAT', 'OMA', 'PIT', 'IND', 'BOS', 'GRR', 'ORF', 'SYR', 'RDU', 'ATL', 'PHL', 'ALB', 'OKC', 'PHX', 'SLC', 'MSY', 'SJU']",25.65947242206235,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,Spirit Air Lines,2022,2420,728,63.66346153846154,"['CMH', 'MSP', 'DTW', 'LAS', 'STL', 'ROC', 'CAK', 'CLT', 'ORD', 'MEM', 'SLC', 'BWI', 'RIC', 'MIA', 'SDF', 'AUS', 'CLE', 'LBE', 'MKE', 'MHT', 'DFW', 'FLL', 'MYR', 'IAH', 'PSE', 'LGA', 'BNA', 'STT', 'MCI', 'BDL', 'BQN', 'ACY', 'SAT', 'PIT', 'IND', 'CRW', 'BOS', 'RDU', 'PNS', 'PHL', 'ATL', 'EWR', 'MSY', 'SJU']",30.082644628099175,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCO,United Air Lines Inc.,2022,1315,290,74.03448275862068,"['SFO', 'DEN', 'CLE', 'LAX', 'EWR', 'IAD', 'IAH', 'ORD']",22.0532319391635,Orlando International,Orlando,FL,28.42888889,-81.31602778
MCW,SkyWest Airlines Inc.,2022,54,5,62.4,"['FOD', 'ORD']",9.25925925925926,Mason City Municipal,Mason City,IA,43.1577925,-93.33126056
MDT,Allegiant Air,2022,85,37,94.8108108108108,"['BNA', 'PIE', 'FLL', 'SFB', 'MYR', 'PGD', 'SRQ']",43.529411764705884,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,American Airlines Inc.,2022,84,8,47.5,"['CLT', 'DFW']",9.523809523809524,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,Delta Air Lines Inc.,2022,90,7,68.42857142857143,['ATL'],7.777777777777778,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,Endeavor Air Inc.,2022,13,4,73.0,"['ATL', 'DTW']",30.76923076923077,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,Envoy Air,2022,37,8,55.25,"['DFW', 'ORD']",21.62162162162162,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,Frontier Airlines Inc.,2022,10,5,57.0,"['MCO', 'DEN']",50.0,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,PSA Airlines Inc.,2022,77,5,65.2,['CLT'],6.493506493506493,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,Republic Airline,2022,9,2,66.5,"['EWR', 'CLT', 'ORD']",22.22222222222222,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,SkyWest Airlines Inc.,2022,76,20,122.0,"['DTW', 'ORD']",26.31578947368421,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDT,United Air Lines Inc.,2022,32,5,113.2,['ORD'],15.625,Harrisburg Intl,Harrisburg,PA,40.19349528,-76.76340361
MDW,Allegiant Air,2022,47,16,74.5,"['SAV', 'TYS', 'VPS', 'AVL', 'PGD']",34.04255319148936,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MDW,Delta Air Lines Inc.,2022,109,11,85.0,['ATL'],10.091743119266056,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MDW,Endeavor Air Inc.,2022,70,11,38.09090909090909,"['MSP', 'DTW']",15.714285714285714,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MDW,Frontier Airlines Inc.,2022,222,76,72.96052631578948,"['TTN', 'TPA', 'LAS', 'DEN', 'ONT', 'ATL', 'MCO', 'PHL', 'PHX', 'DFW', 'FLL']",34.234234234234236,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MDW,SkyWest Airlines Inc.,2022,165,32,145.3125,"['MSP', 'DTW']",19.393939393939394,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MDW,Southwest Airlines Co.,2022,7369,2191,53.03423094477407,"['MSP', 'CMH', 'TPA', 'DTW', 'LAS', 'DEN', 'STL', 'ONT', 'BHM', 'PVD', 'ROC', 'SNA', 'CLT', 'SEA', 'JAX', 'BUR', 'SAV', 'MEM', 'SAN', 'BWI', 'TUS', 'RIC', 'MIA', 'SDF', 'SFO', 'AUS', 'CLE', 'MHT', 'HOU', 'CVG', 'SMF', 'FLL', 'IAD', 'PSP', 'TUL', 'DCA', 'BUF', 'SRQ', 'IAH', 'LGA', 'OAK', 'MYR', 'BNA', 'CHS', 'RSW', 'MCI', 'BDL', 'LAX', 'PWM', 'DAL', 'SAT', 'OMA', 'LGB', 'PIT', 'BOS', 'GRR', 'COS', 'PDX', 'ECP', 'ORF', 'VPS', 'RDU', 'PNS', 'SJC', 'ABQ', 'PHL', 'MCO', 'ALB', 'ATL', 'OKC', 'PHX', 'SLC', 'MSY', 'SJU']",29.73266386212512,Chicago Midway,Chicago,IL,41.7859825,-87.75242444
MEI,SkyWest Airlines Inc.,2022,87,12,72.41666666666667,"['IAH', 'PIB']",13.793103448275861,Key,Meridian,MS,32.33313333,-88.75120556
MEM,Allegiant Air,2022,113,50,108.16,"['VPS', 'LAS', 'AUS', 'LAX', 'PIE', 'FLL', 'SFB']",44.24778761061947,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,American Airlines Inc.,2022,378,68,108.44117647058823,"['MIA', 'CLT', 'PHX', 'DFW']",17.989417989417987,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Delta Air Lines Inc.,2022,356,40,90.375,"['LAX', 'ATL', 'SLC', 'DTW']",11.235955056179774,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Endeavor Air Inc.,2022,71,9,104.33333333333333,"['LGA', 'DTW']",12.676056338028168,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Envoy Air,2022,99,24,57.666666666666664,"['BOS', 'MIA', 'DFW', 'CLT', 'DCA', 'ORD']",24.242424242424242,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Frontier Airlines Inc.,2022,46,23,65.95652173913044,"['MCO', 'LAS', 'DEN', 'MIA']",50.0,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Mesa Airlines Inc.,2022,27,7,52.285714285714285,"['IAH', 'DFW']",25.925925925925924,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,PSA Airlines Inc.,2022,121,30,167.53333333333333,"['PHL', 'CLT', 'DCA']",24.793388429752067,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Republic Airline,2022,219,41,83.02439024390245,"['LGA', 'BOS', 'PHL', 'EWR', 'CLT', 'DCA', 'ORD']",18.72146118721461,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,SkyWest Airlines Inc.,2022,300,56,64.60714285714286,"['MSP', 'DTW', 'DEN', 'DFW', 'IAH', 'ORD']",18.666666666666668,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Southwest Airlines Co.,2022,279,59,53.30508474576271,"['TPA', 'BWI', 'DEN', 'MDW', 'ATL', 'MCO', 'HOU', 'DAL', 'PHX']",21.14695340501792,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,Spirit Air Lines,2022,43,16,39.0625,"['MCO', 'LAS']",37.2093023255814,Memphis International,Memphis,TN,35.04241667,-89.97666667
MEM,United Air Lines Inc.,2022,76,20,97.9,"['EWR', 'DEN', 'IAH', 'ORD']",26.31578947368421,Memphis International,Memphis,TN,35.04241667,-89.97666667
MFE,Allegiant Air,2022,45,17,87.47058823529412,"['LAX', 'LAS', 'SFB', 'BNA']",37.77777777777778,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFE,American Airlines Inc.,2022,112,22,82.04545454545455,['DFW'],19.642857142857142,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFE,Envoy Air,2022,39,3,69.0,['DFW'],7.6923076923076925,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFE,Mesa Airlines Inc.,2022,86,7,64.85714285714286,"['IAH', 'DFW']",8.13953488372093,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFE,SkyWest Airlines Inc.,2022,12,3,34.0,"['IAH', 'DFW']",25.0,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFE,United Air Lines Inc.,2022,65,12,123.0,['IAH'],18.461538461538463,McAllen Miller International,McAllen,TX,26.17583333,-98.23861111
MFR,Allegiant Air,2022,34,8,83.125,"['SAN', 'LAS', 'LAX', 'SNA', 'AZA']",23.52941176470588,Rogue Valley International,Medford,OR,42.37422778,-122.8734978
MFR,Horizon Air,2022,269,28,55.785714285714285,"['LAX', 'SEA', 'PDX']",10.408921933085502,Rogue Valley International,Medford,OR,42.37422778,-122.8734978
MFR,Mesa Airlines Inc.,2022,28,2,16.0,['PHX'],7.142857142857142,Rogue Valley International,Medford,OR,42.37422778,-122.8734978
MFR,SkyWest Airlines Inc.,2022,385,41,113.65853658536585,"['SFO', 'DEN', 'LAX', 'PHX', 'SLC', 'SEA']",10.649350649350648,Rogue Valley International,Medford,OR,42.37422778,-122.8734978
MFR,United Air Lines Inc.,2022,89,10,112.0,"['SFO', 'DEN']",11.235955056179774,Rogue Valley International,Medford,OR,42.37422778,-122.8734978
MGM,Endeavor Air Inc.,2022,142,20,104.55,['ATL'],14.084507042253522,Montgomery Regional Apt,Montgomery,AL,32.30064417,-86.39397611
MGM,Envoy Air,2022,27,4,70.25,['DFW'],14.814814814814813,Montgomery Regional Apt,Montgomery,AL,32.30064417,-86.39397611
MGM,Mesa Airlines Inc.,2022,45,8,102.125,['DFW'],17.77777777777778,Montgomery Regional Apt,Montgomery,AL,32.30064417,-86.39397611
MGM,PSA Airlines Inc.,2022,45,13,48.15384615384615,"['PHL', 'DCA', 'DFW']",28.888888888888886,Montgomery Regional Apt,Montgomery,AL,32.30064417,-86.39397611
MGM,SkyWest Airlines Inc.,2022,13,2,96.0,['DFW'],15.384615384615385,Montgomery Regional Apt,Montgomery,AL,32.30064417,-86.39397611
MHK,Envoy Air,2022,98,15,192.66666666666666,"['ORD', 'DFW']",15.306122448979592,Manhattan Regional,Manhattan,KS,39.14096722,-96.67083278
MHK,SkyWest Airlines Inc.,2022,90,13,109.3076923076923,"['ORD', 'DFW']",14.444444444444443,Manhattan Regional,Manhattan,KS,39.14096722,-96.67083278
MHT,American Airlines Inc.,2022,30,7,46.857142857142854,['CLT'],23.333333333333332,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,Envoy Air,2022,25,2,46.0,['ORD'],8.0,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,PSA Airlines Inc.,2022,183,33,79.36363636363636,"['PHL', 'CLT', 'DCA']",18.0327868852459,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,Republic Airline,2022,62,12,46.083333333333336,"['EWR', 'CLT', 'DCA']",19.35483870967742,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,SkyWest Airlines Inc.,2022,5,1,64.0,['ORD'],20.0,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,Southwest Airlines Co.,2022,262,52,43.61538461538461,"['MCO', 'BWI', 'TPA', 'MDW']",19.84732824427481,Manchester,Manchester,NH,42.93451639,-71.43705583
MHT,Spirit Air Lines,2022,118,32,47.9375,"['TPA', 'RSW', 'MCO', 'FLL', 'MYR']",27.11864406779661,Manchester,Manchester,NH,42.93451639,-71.43705583
MIA,Alaska Airlines Inc.,2022,26,4,63.25,['SEA'],15.384615384615385,Miami International,Miami,FL,25.79325,-80.29055556
MIA,American Airlines Inc.,2022,5720,1511,67.03706154864328,"['MSP', 'CMH', 'TPA', 'DTW', 'LAS', 'DEN', 'STL', 'CLT', 'SEA', 'JAX', 'JFK', 'ORD', 'MEM', 'SAN', 'SLC', 'BWI', 'RIC', 'SFO', 'SDF', 'AUS', 'STX', 'CLE', 'CVG', 'DFW', 'DCA', 'IAH', 'LGA', 'BNA', 'CHS', 'STT', 'MCI', 'BDL', 'LAX', 'EYW', 'SAT', 'IND', 'PIT', 'BOS', 'ORF', 'EGE', 'RDU', 'PHL', 'MCO', 'ATL', 'PHX', 'EWR', 'MSY', 'SJU']",26.416083916083917,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Delta Air Lines Inc.,2022,876,194,76.23195876288659,"['LGA', 'MSP', 'BOS', 'DTW', 'RDU', 'LAX', 'ATL', 'MCO', 'SLC', 'JFK']",22.146118721461185,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Endeavor Air Inc.,2022,1,1,16.0,['CVG'],100.0,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Envoy Air,2022,1509,279,53.03584229390681,"['CMH', 'MSP', 'DTW', 'TPA', 'GNV', 'GSO', 'STL', 'BHM', 'ROC', 'DSM', 'JAX', 'SAV', 'MEM', 'BWI', 'RIC', 'CAE', 'JAN', 'SDF', 'AUS', 'CLE', 'MKE', 'CVG', 'TLH', 'AVL', 'IAH', 'BNA', 'CHS', 'MCI', 'BDL', 'EYW', 'SAT', 'OMA', 'IND', 'PIT', 'TYS', 'GRR', 'GSP', 'ORF', 'SYR', 'LIT', 'RDU', 'PNS', 'MSN', 'ATL', 'OKC', 'ALB', 'XNA', 'MSY']",18.48906560636183,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Frontier Airlines Inc.,2022,324,108,78.54629629629629,"['DTW', 'LAS', 'DEN', 'STL', 'SWF', 'ORD', 'MEM', 'BWI', 'CLE', 'CVG', 'DFW', 'LGA', 'MDW', 'BOS', 'ORF', 'SYR', 'RDU', 'PHL', 'ATL', 'MCO', 'EWR', 'SJU']",33.33333333333333,Miami International,Miami,FL,25.79325,-80.29055556
MIA,JetBlue Airways,2022,330,106,83.09433962264151,"['BOS', 'BDL', 'LAX', 'EWR', 'JFK']",32.121212121212125,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Mesa Airlines Inc.,2022,11,4,102.0,"['IAD', 'IAH']",36.36363636363637,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Republic Airline,2022,41,17,178.11764705882354,"['BTV', 'CMH', 'BNA', 'IND', 'SYR', 'HSV', 'RDU', 'EYW', 'ATL', 'PWM', 'ALB', 'PVD', 'EWR', 'DSM', 'TUL', 'PIT', 'JAX']",41.46341463414634,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Southwest Airlines Co.,2022,709,190,68.82631578947368,"['PIT', 'BNA', 'BWI', 'DEN', 'STL', 'AUS', 'MDW', 'ATL', 'HOU', 'DAL', 'MSY']",26.79830747531735,Miami International,Miami,FL,25.79325,-80.29055556
MIA,Spirit Air Lines,2022,825,170,61.8235294117647,"['MSP', 'DTW', 'LAS', 'DEN', 'CLT', 'ORD', 'BWI', 'CLE', 'DFW', 'MYR', 'IAH', 'LGA', 'BDL', 'ACY', 'BOS', 'RDU', 'PHL', 'MCO', 'ATL', 'EWR', 'MSY', 'SJU']",20.606060606060606,Miami International,Miami,FL,25.79325,-80.29055556
MIA,United Air Lines Inc.,2022,569,140,86.53571428571429,"['SFO', 'DEN', 'EWR', 'IAD', 'IAH', 'ORD']",24.604569420035148,Miami International,Miami,FL,25.79325,-80.29055556
MKE,Alaska Airlines Inc.,2022,41,5,49.8,['SEA'],12.195121951219512,General Mitchell International,Milwaukee,WI,42.94722222,-87.89658333
